time;V(Net-_D1-K_);V(Net-_U2-+_);
0.120561;1.86185;-0.435468;
0.120581;1.86111;-0.518002;
0.120601;1.86036;-0.600372;
0.120621;1.85962;-0.682576;
0.120641;1.85888;-0.764618;
0.120661;1.85813;-0.846494;
0.120681;1.85739;-0.928208;
0.120701;1.85665;-1.00976;
0.120721;1.8559;-1.09114;
0.120741;1.85516;-1.17237;
0.120761;1.85442;-1.25343;
0.120781;1.85368;-1.33433;
0.120801;1.85294;-1.41507;
0.120821;1.8522;-1.49565;
0.120841;1.85145;-1.57606;
0.120861;1.85071;-1.65632;
0.120881;1.84997;-1.73641;
0.120901;1.84923;-1.81635;
0.120921;1.84849;-1.89612;
0.120941;1.84776;-1.97574;
0.120961;1.84702;-2.0552;
0.120981;1.84628;-2.13449;
0.121001;1.84555;-2.21205;
0.121001;1.84555;-2.2131;
0.121001;1.84554;-2.21486;
0.121002;1.84553;-2.21674;
0.121002;1.84552;-2.21697;
0.121002;1.84551;-2.21631;
0.121002;1.84551;-2.21509;
0.121003;1.8455;-2.2131;
0.121003;1.84547;-2.20991;
0.121004;1.84543;-2.20425;
0.121007;1.84533;-2.19307;
0.121012;1.84514;-2.17066;
0.121022;1.84476;-2.12592;
0.121042;1.84403;-2.03863;
0.121062;1.84329;-1.95153;
0.121082;1.84255;-1.86459;
0.121102;1.84182;-1.77784;
0.121122;1.84108;-1.69125;
0.121142;1.84034;-1.60484;
0.121162;1.83961;-1.5186;
0.121182;1.83887;-1.43254;
0.121202;1.83814;-1.34664;
0.121222;1.8374;-1.26092;
0.121242;1.83667;-1.17537;
0.121262;1.83593;-1.08999;
0.121282;1.8352;-1.00478;
0.121302;1.83446;-0.91974;
0.121322;1.83373;-0.834868;
0.121342;1.833;-0.75017;
0.121362;1.83226;-0.665637;
0.121382;1.83153;-0.581277;
0.121402;1.8308;-0.497082;
0.121422;1.83007;-0.413058;
0.121442;1.82933;-0.3292;
0.121462;1.8286;-0.245511;
0.121482;1.82787;-0.161988;
0.121502;1.82714;-0.0786333;
0.121522;1.82641;0.00455675;
0.121542;1.82568;0.0875786;
0.121562;1.82495;0.170436;
0.121582;1.82422;0.253127;
0.121602;1.82349;0.335654;
0.121622;1.82276;0.418014;
0.121642;1.82203;0.500212;
0.121662;1.8213;0.582243;
0.121682;1.82057;0.664112;
0.121702;1.81985;0.745817;
0.121722;1.81912;0.827359;
0.121742;1.81839;0.908737;
0.121762;1.81766;0.989954;
0.121782;1.81694;1.07101;
0.121802;1.81621;1.1519;
0.121822;1.81548;1.23263;
0.121842;1.81476;1.3132;
0.121862;1.81403;1.39361;
0.121882;1.81331;1.47385;
0.121902;1.81258;1.55394;
0.121922;1.81186;1.63387;
0.121942;1.81113;1.71363;
0.121962;1.81041;1.79324;
0.121982;1.80969;1.87269;
0.122;1.80906;1.94247;
0.122;1.80906;1.94352;
0.122;1.80905;1.94528;
0.122001;1.80903;1.94717;
0.122001;1.80902;1.9474;
0.122001;1.80902;1.94674;
0.122001;1.80902;1.94552;
0.122002;1.809;1.94354;
0.122002;1.80898;1.94035;
0.122003;1.80894;1.9347;
0.122006;1.80885;1.92354;
0.122011;1.80866;1.90118;
0.122021;1.8083;1.85651;
0.122041;1.80758;1.76939;
0.122061;1.80684;1.68246;
0.122081;1.8061;1.59569;
0.122101;1.80538;1.5091;
0.122121;1.80466;1.42267;
0.122141;1.80394;1.33643;
0.122161;1.80322;1.25035;
0.122181;1.80249;1.16445;
0.122201;1.80177;1.07872;
0.122221;1.80105;0.99316;
0.122241;1.80033;0.907768;
0.122261;1.79961;0.822552;
0.122281;1.79889;0.737501;
0.122301;1.79817;0.652625;
0.122321;1.79745;0.567914;
0.122341;1.79674;0.483377;
0.122361;1.79602;0.399004;
0.122381;1.7953;0.314804;
0.122401;1.79458;0.230769;
0.122421;1.79386;0.146904;
0.122441;1.79315;0.0632048;
0.122461;1.79243;-0.0203249;
0.122481;1.79171;-0.10369;
0.122501;1.791;-0.186887;
0.122521;1.79028;-0.269919;
0.122541;1.78956;-0.352783;
0.122561;1.78885;-0.435484;
0.122581;1.78813;-0.518018;
0.122601;1.78742;-0.600388;
0.122621;1.7867;-0.682592;
0.122641;1.78599;-0.764634;
0.122661;1.78527;-0.84651;
0.122681;1.78456;-0.928224;
0.122701;1.78385;-1.00977;
0.122721;1.78313;-1.09116;
0.122741;1.78242;-1.17238;
0.122761;1.78171;-1.25345;
0.122781;1.78099;-1.33435;
0.122801;1.78028;-1.41509;
0.122821;1.77957;-1.49566;
0.122841;1.77886;-1.57608;
0.122861;1.77815;-1.65633;
0.122881;1.77744;-1.73643;
0.122901;1.77672;-1.81636;
0.122921;1.77601;-1.89614;
0.122941;1.7753;-1.97576;
0.122961;1.77459;-2.05521;
0.122981;1.77388;-2.13451;
0.123001;1.77319;-2.21207;
0.123001;1.77319;-2.21311;
0.123001;1.77318;-2.21487;
0.123002;1.77316;-2.21675;
0.123002;1.77315;-2.21698;
0.123002;1.77315;-2.21632;
0.123002;1.77314;-2.21511;
0.123003;1.77313;-2.21312;
0.123003;1.77311;-2.20993;
0.123004;1.77307;-2.20427;
0.123007;1.77297;-2.19308;
0.123012;1.77279;-2.17068;
0.123022;1.77243;-2.12593;
0.123042;1.77172;-2.03864;
0.123062;1.77101;-1.95155;
0.123082;1.7703;-1.86461;
0.123102;1.7696;-1.77786;
0.123122;1.76889;-1.69127;
0.123142;1.76818;-1.60486;
0.123162;1.76747;-1.51862;
0.123182;1.76677;-1.43255;
0.123202;1.76606;-1.34666;
0.123222;1.76535;-1.26094;
0.123242;1.76465;-1.17538;
0.123262;1.76394;-1.09;
0.123282;1.76324;-1.00479;
0.123302;1.76253;-0.919755;
0.123322;1.76183;-0.834883;
0.123342;1.76112;-0.750185;
0.123362;1.76042;-0.665652;
0.123382;1.75971;-0.581292;
0.123402;1.75901;-0.497097;
0.123422;1.75831;-0.413073;
0.123442;1.7576;-0.329215;
0.123462;1.7569;-0.245526;
0.123482;1.7562;-0.162003;
0.123502;1.7555;-0.0786481;
0.123522;1.75479;0.00454198;
0.123542;1.75409;0.0875638;
0.123562;1.75339;0.170422;
0.123582;1.75269;0.253112;
0.123602;1.75199;0.335639;
0.123622;1.75129;0.418;
0.123642;1.75059;0.500197;
0.123662;1.74989;0.582229;
0.123682;1.74919;0.664098;
0.123702;1.74849;0.745802;
0.123722;1.74779;0.827344;
0.123742;1.74709;0.908723;
0.123762;1.74639;0.989939;
0.123782;1.74569;1.07099;
0.123802;1.74499;1.15188;
0.123822;1.7443;1.23261;
0.123842;1.7436;1.31318;
0.123862;1.7429;1.39359;
0.123882;1.74221;1.47384;
0.123902;1.74151;1.55393;
0.123922;1.74081;1.63385;
0.123942;1.74012;1.71362;
0.123962;1.73942;1.79323;
0.123982;1.73874;1.87268;
0.124;1.73815;1.94246;
0.124;1.73815;1.9435;
0.124;1.73814;1.94527;
0.124001;1.73813;1.94715;
0.124001;1.73812;1.94738;
0.124001;1.73812;1.94672;
0.124001;1.73811;1.94551;
0.124002;1.7381;1.94352;
0.124002;1.73808;1.94034;
0.124003;1.73804;1.93469;
0.124006;1.73796;1.92352;
0.124011;1.73879;1.90116;
0.124014;1.82186;1.88831;
0.124017;1.95049;1.8759;
0.124021;2.01461;1.85963;
0.124025;2.01444;1.84198;
0.124029;2.01427;1.82479;
0.124036;2.01398;1.79477;
0.124049;2.01341;1.73615;
0.124059;2.01299;1.69097;
0.124071;2.01253;1.64201;
0.124085;2.01198;1.58192;
0.124105;2.01117;1.49536;
0.124125;2.01037;1.40897;
0.124145;2.00956;1.32275;
0.124165;2.00876;1.2367;
0.124185;2.00796;1.15082;
0.124205;2.00715;1.06512;
0.124225;2.00635;0.979585;
0.124245;2.00555;0.894223;
0.124265;2.00475;0.809031;
0.124285;2.00394;0.72401;
0.124305;2.00314;0.639158;
0.124325;2.00234;0.554476;
0.124345;2.00154;0.469964;
0.124365;2.00074;0.38562;
0.124385;1.99994;0.301445;
0.124405;1.99914;0.217438;
0.124425;1.99834;0.133599;
0.124445;1.99754;0.0499269;
0.124465;1.99674;-0.0335775;
0.124485;1.99594;-0.116915;
0.124505;1.99515;-0.200086;
0.124525;1.99435;-0.283091;
0.124545;1.99355;-0.36593;
0.124565;1.99275;-0.448604;
0.124585;1.99196;-0.531112;
0.124605;1.99116;-0.613455;
0.124625;1.99036;-0.695634;
0.124645;1.98957;-0.777649;
0.124665;1.98877;-0.8595;
0.124685;1.98798;-0.941187;
0.124705;1.98718;-1.02271;
0.124725;1.98639;-1.10407;
0.124745;1.98559;-1.18527;
0.124765;1.9848;-1.26631;
0.124785;1.98401;-1.34718;
0.124805;1.98321;-1.42789;
0.124825;1.98242;-1.50845;
0.124845;1.98163;-1.58884;
0.124865;1.98083;-1.66907;
0.124885;1.98004;-1.74914;
0.124905;1.97925;-1.82905;
0.124925;1.97846;-1.9088;
0.124945;1.97767;-1.98839;
0.124965;1.97688;-2.06782;
0.124985;1.97609;-2.14709;
0.125001;1.97544;-2.21208;
0.125001;1.97543;-2.21313;
0.125001;1.97542;-2.21489;
0.125002;1.97541;-2.21677;
0.125002;1.9754;-2.217;
0.125002;1.97539;-2.21634;
0.125002;1.97539;-2.21512;
0.125003;1.97537;-2.21313;
0.125003;1.97535;-2.20994;
0.125004;1.9753;-2.20428;
0.125007;1.9752;-2.1931;
0.125012;1.975;-2.17069;
0.125022;1.97459;-2.12594;
0.125042;1.9738;-2.03866;
0.125062;1.97301;-1.95156;
0.125082;1.97222;-1.86462;
0.125102;1.97143;-1.77787;
0.125122;1.97065;-1.69128;
0.125142;1.96986;-1.60487;
0.125162;1.96907;-1.51863;
0.125182;1.96828;-1.43257;
0.125202;1.96749;-1.34667;
0.125222;1.96671;-1.26095;
0.125242;1.96592;-1.17539;
0.125262;1.96514;-1.09002;
0.125282;1.96435;-1.0048;
0.125302;1.96356;-0.919767;
0.125322;1.96278;-0.834895;
0.125342;1.96199;-0.750197;
0.125362;1.96121;-0.665665;
0.125382;1.96042;-0.581304;
0.125402;1.95964;-0.497109;
0.125422;1.95886;-0.413086;
0.125442;1.95807;-0.329227;
0.125462;1.95729;-0.245538;
0.125482;1.95651;-0.162015;
0.125502;1.95573;-0.0786602;
0.125522;1.95494;0.00452995;
0.125542;1.95416;0.0875518;
0.125562;1.95338;0.17041;
0.125582;1.9526;0.2531;
0.125602;1.95182;0.335627;
0.125622;1.95104;0.417988;
0.125642;1.95026;0.500185;
0.125662;1.94948;0.582217;
0.125682;1.9487;0.664086;
0.125702;1.94792;0.74579;
0.125722;1.94714;0.827333;
0.125742;1.94636;0.908711;
0.125762;1.94558;0.989927;
0.125782;1.9448;1.07098;
0.125802;1.94403;1.15187;
0.125822;1.94325;1.2326;
0.125842;1.94247;1.31317;
0.125862;1.94169;1.39358;
0.125882;1.94092;1.47383;
0.125902;1.94014;1.55391;
0.125922;1.93937;1.63384;
0.125942;1.93859;1.71361;
0.125962;1.93782;1.79322;
0.125982;1.93704;1.87266;
0.126;1.93636;1.94245;
0.126;1.93635;1.94349;
0.126;1.93635;1.94526;
0.126001;1.93633;1.94714;
0.126001;1.93632;1.94737;
0.126001;1.93632;1.94671;
0.126001;1.93631;1.9455;
0.126002;1.9363;1.94351;
0.126002;1.93627;1.94033;
0.126003;1.93622;1.93468;
0.126006;1.93612;1.92351;
0.126011;1.93593;1.90115;
0.126021;1.93553;1.85649;
0.126041;1.93476;1.76937;
0.126061;1.93398;1.68243;
0.126081;1.93321;1.59566;
0.126101;1.93244;1.50907;
0.126121;1.93166;1.42265;
0.126141;1.93089;1.33641;
0.126161;1.93012;1.25033;
0.126181;1.92935;1.16443;
0.126201;1.92857;1.07869;
0.126221;1.9278;0.993135;
0.126241;1.92703;0.907743;
0.126261;1.92626;0.822527;
0.126281;1.92549;0.737476;
0.126301;1.92472;0.652601;
0.126321;1.92395;0.56789;
0.126341;1.92318;0.483352;
0.126361;1.92241;0.39898;
0.126381;1.92164;0.31478;
0.126401;1.92088;0.230744;
0.126421;1.92011;0.14688;
0.126441;1.91934;0.0631803;
0.126461;1.91857;-0.0203493;
0.126481;1.9178;-0.103715;
0.126501;1.91704;-0.186911;
0.126521;1.91627;-0.269943;
0.126541;1.9155;-0.352808;
0.126561;1.91474;-0.435508;
0.126581;1.91397;-0.518042;
0.126601;1.91321;-0.600412;
0.126621;1.91244;-0.682616;
0.126641;1.91168;-0.764658;
0.126661;1.91091;-0.846534;
0.126681;1.91015;-0.928248;
0.126701;1.90938;-1.0098;
0.126721;1.90862;-1.09118;
0.126741;1.90786;-1.17241;
0.126761;1.9071;-1.25347;
0.126781;1.90633;-1.33437;
0.126801;1.90557;-1.41511;
0.126821;1.90481;-1.49569;
0.126841;1.90405;-1.5761;
0.126861;1.90328;-1.65636;
0.126881;1.90252;-1.73645;
0.126901;1.90176;-1.81639;
0.126921;1.901;-1.89616;
0.126941;1.90024;-1.97578;
0.126961;1.89948;-2.05524;
0.126981;1.89872;-2.13453;
0.127001;1.89798;-2.21209;
0.127001;1.89797;-2.21314;
0.127001;1.89797;-2.2149;
0.127002;1.89795;-2.21678;
0.127002;1.89794;-2.21701;
0.127002;1.89794;-2.21635;
0.127002;1.89793;-2.21513;
0.127003;1.89792;-2.21314;
0.127003;1.89789;-2.20995;
0.127004;1.89785;-2.20429;
0.127007;1.89775;-2.19311;
0.127012;1.89755;-2.1707;
0.127022;1.89717;-2.12595;
0.127042;1.89641;-2.03867;
0.127062;1.89565;-1.95157;
0.127082;1.89489;-1.86463;
0.127102;1.89413;-1.77788;
0.127122;1.89338;-1.69129;
0.127142;1.89262;-1.60488;
0.127162;1.89186;-1.51864;
0.127182;1.8911;-1.43258;
0.127202;1.89035;-1.34668;
0.127222;1.88959;-1.26096;
0.127242;1.88884;-1.17541;
0.127262;1.88808;-1.09003;
0.127282;1.88733;-1.00481;
0.127302;1.88657;-0.919778;
0.127322;1.88582;-0.834906;
0.127342;1.88506;-0.750208;
0.127362;1.88431;-0.665675;
0.127382;1.88356;-0.581314;
0.127402;1.8828;-0.497119;
0.127422;1.88205;-0.413096;
0.127442;1.8813;-0.329237;
0.127462;1.88054;-0.245548;
0.127482;1.87979;-0.162025;
0.127502;1.87904;-0.0786701;
0.127522;1.87829;0.00452003;
0.127542;1.87754;0.0875419;
0.127562;1.87679;0.1704;
0.127582;1.87604;0.25309;
0.127602;1.87529;0.335617;
0.127622;1.87454;0.417978;
0.127642;1.87379;0.500175;
0.127662;1.87304;0.582207;
0.127682;1.87229;0.664076;
0.127702;1.87154;0.745781;
0.127722;1.87079;0.827323;
0.127742;1.87004;0.908701;
0.127762;1.86929;0.989918;
0.127782;1.86855;1.07097;
0.127802;1.8678;1.15186;
0.127822;1.86705;1.23259;
0.127842;1.86631;1.31316;
0.127862;1.86556;1.39357;
0.127882;1.86481;1.47382;
0.127902;1.86407;1.5539;
0.127922;1.86332;1.63383;
0.127942;1.86258;1.7136;
0.127962;1.86183;1.79321;
0.127982;1.86109;1.87266;
0.128;1.86044;1.94244;
0.128;1.86043;1.94348;
0.128;1.86043;1.94525;
0.128001;1.86041;1.94713;
0.128001;1.8604;1.94736;
0.128001;1.8604;1.9467;
0.128001;1.86039;1.94549;
0.128002;1.86038;1.9435;
0.128002;1.86036;1.94032;
0.128003;1.86031;1.93467;
0.128006;1.86021;1.9235;
0.128011;1.86003;1.90114;
0.128021;1.85965;1.85648;
0.128041;1.85889;1.76936;
0.128061;1.85815;1.68242;
0.128081;1.85741;1.59617;
0.128101;1.85667;1.50958;
0.128121;1.85593;1.42315;
0.128141;1.85518;1.33691;
0.128161;1.85444;1.25083;
0.128181;1.8537;1.16493;
0.128201;1.85296;1.07919;
0.128221;1.85222;0.993633;
0.128241;1.85148;0.908239;
0.128261;1.85074;0.823023;
0.128281;1.85;0.737971;
0.128301;1.84926;0.653094;
0.128321;1.84852;0.568382;
0.128341;1.84778;0.483844;
0.128361;1.84704;0.39947;
0.128381;1.8463;0.315269;
0.128401;1.84556;0.231233;
0.128421;1.84482;0.147367;
0.128441;1.84409;0.0636668;
0.128461;1.84335;-0.0198639;
0.128481;1.84261;-0.10323;
0.128501;1.84187;-0.186427;
0.128521;1.84114;-0.269461;
0.128541;1.8404;-0.352326;
0.128561;1.83967;-0.435028;
0.128581;1.83893;-0.517562;
0.128601;1.83819;-0.599933;
0.128621;1.83746;-0.682139;
0.128641;1.83672;-0.764181;
0.128661;1.83599;-0.846058;
0.128681;1.83526;-0.927773;
0.128701;1.83452;-1.00932;
0.128721;1.83379;-1.09071;
0.128741;1.83305;-1.17194;
0.128761;1.83232;-1.253;
0.128781;1.83159;-1.3339;
0.128801;1.83086;-1.41464;
0.128821;1.83012;-1.49522;
0.128841;1.82939;-1.57564;
0.128861;1.82866;-1.65589;
0.128881;1.82793;-1.73599;
0.128901;1.8272;-1.81592;
0.128921;1.82647;-1.8957;
0.128941;1.82574;-1.97532;
0.128961;1.82501;-2.05477;
0.128981;1.82428;-2.13407;
0.129001;1.82356;-2.2121;
0.129001;1.82355;-2.21314;
0.129001;1.82355;-2.21491;
0.129002;1.82353;-2.21679;
0.129002;1.82352;-2.21702;
0.129002;1.82352;-2.21636;
0.129002;1.82351;-2.21514;
0.129003;1.8235;-2.21315;
0.129003;1.82348;-2.20996;
0.129004;1.82343;-2.2043;
0.129007;1.82334;-2.19311;
0.129012;1.82315;-2.17071;
0.129022;1.82278;-2.12596;
0.129042;1.82205;-2.03868;
0.129062;1.82132;-1.95158;
0.129082;1.82059;-1.86464;
0.129102;1.81986;-1.77789;
0.129122;1.81914;-1.6913;
0.129142;1.81841;-1.60489;
0.129162;1.81768;-1.51865;
0.129182;1.81695;-1.43259;
0.129202;1.81623;-1.34669;
0.129222;1.8155;-1.26097;
0.129242;1.81477;-1.17541;
0.129262;1.81405;-1.09004;
0.129282;1.81332;-1.00482;
0.129302;1.8126;-0.919786;
0.129322;1.81187;-0.834914;
0.129342;1.81115;-0.750216;
0.129362;1.81042;-0.665683;
0.129382;1.8097;-0.581323;
0.129402;1.80898;-0.497127;
0.129422;1.80825;-0.413104;
0.129442;1.80753;-0.329245;
0.129462;1.80681;-0.245557;
0.129482;1.80608;-0.162033;
0.129502;1.80536;-0.0786782;
0.129522;1.80464;0.00451192;
0.129542;1.80392;0.0875338;
0.129562;1.8032;0.170392;
0.129582;1.80248;0.253082;
0.129602;1.80176;0.335609;
0.129622;1.80103;0.41797;
0.129642;1.80031;0.500167;
0.129662;1.79959;0.582199;
0.129682;1.79887;0.664068;
0.129702;1.79816;0.745773;
0.129722;1.79744;0.827315;
0.129742;1.79672;0.908693;
0.129762;1.796;0.98991;
0.129782;1.79528;1.07096;
0.129802;1.79456;1.15186;
0.129822;1.79384;1.23259;
0.129842;1.79313;1.31315;
0.129862;1.79241;1.39356;
0.129882;1.79169;1.47381;
0.129902;1.79098;1.5539;
0.129922;1.79026;1.63382;
0.129942;1.78954;1.71359;
0.129962;1.78883;1.7932;
0.129982;1.78812;1.87265;
0.13;1.7875;1.94243;
0.13;1.7875;1.94348;
0.13;1.78749;1.94524;
0.130001;1.78748;1.94712;
0.130001;1.78747;1.94736;
0.130001;1.78746;1.9467;
0.130001;1.78746;1.94548;
0.130002;1.78745;1.9435;
0.130002;1.78743;1.94031;
0.130003;1.78738;1.93466;
0.130006;1.78729;1.9235;
0.130011;1.78712;1.90113;
0.130021;1.78676;1.85647;
0.130041;1.78605;1.76935;
0.130061;1.78532;1.68242;
0.130081;1.78458;1.59564;
0.130099;1.78396;1.52079;
0.130117;1.78331;1.44257;
0.130137;1.7826;1.35629;
0.130157;1.78189;1.27017;
0.130177;1.78118;1.18423;
0.130197;1.78046;1.09846;
0.130217;1.77975;1.01286;
0.130237;1.77904;0.927428;
0.130257;1.77833;0.842173;
0.130277;1.77762;0.757083;
0.130297;1.77691;0.672168;
0.130317;1.7762;0.587418;
0.130337;1.77548;0.502842;
0.130357;1.77477;0.41843;
0.130377;1.77407;0.334191;
0.130397;1.77336;0.250117;
0.130417;1.77265;0.166214;
0.130437;1.77194;0.0824759;
0.130457;1.77123;-0.00109233;
0.130477;1.77052;-0.0844961;
0.130497;1.76981;-0.167731;
0.130517;1.7691;-0.250801;
0.130537;1.7684;-0.333704;
0.130557;1.76769;-0.416443;
0.130577;1.76698;-0.499015;
0.130597;1.76628;-0.581423;
0.130617;1.76557;-0.663665;
0.130637;1.76486;-0.745744;
0.130657;1.76416;-0.827658;
0.130677;1.76345;-0.90941;
0.130697;1.76275;-0.990997;
0.130717;1.76204;-1.07242;
0.130737;1.76134;-1.15368;
0.130757;1.76063;-1.23478;
0.130777;1.75993;-1.31572;
0.130797;1.75923;-1.3965;
0.130817;1.75852;-1.47711;
0.130837;1.75782;-1.55756;
0.130857;1.75712;-1.63786;
0.130877;1.75641;-1.71799;
0.130897;1.75571;-1.79796;
0.130917;1.75501;-1.87777;
0.130937;1.75431;-1.95742;
0.130957;1.7536;-2.03692;
0.130977;1.7529;-2.11625;
0.130997;1.7522;-2.19543;
0.131001;1.75205;-2.21211;
0.131001;1.75205;-2.21315;
0.131001;1.75204;-2.21491;
0.131002;1.75203;-2.21679;
0.131002;1.75202;-2.21702;
0.131002;1.75202;-2.21636;
0.131002;1.75201;-2.21515;
0.131003;1.752;-2.21316;
0.131003;1.75198;-2.20997;
0.131004;1.75193;-2.20431;
0.131007;1.75184;-2.19312;
0.131012;1.75166;-2.17072;
0.131022;1.75131;-2.12597;
0.131042;1.7506;-2.03868;
0.131062;1.7499;-1.95158;
0.131082;1.7492;-1.86465;
0.131102;1.74851;-1.77789;
0.131122;1.74781;-1.6913;
0.131142;1.74711;-1.6049;
0.131162;1.74641;-1.51865;
0.131182;1.74571;-1.43259;
0.131202;1.74501;-1.34669;
0.131222;1.74431;-1.26097;
0.131242;1.74362;-1.17542;
0.131262;1.74292;-1.09004;
0.131282;1.74222;-1.00483;
0.131302;1.74153;-0.919793;
0.131322;1.74083;-0.834921;
0.131342;1.74013;-0.750223;
0.131362;1.73944;-0.66569;
0.131382;1.73874;-0.581329;
0.131402;1.73805;-0.497134;
0.131422;1.73735;-0.41311;
0.131442;1.73666;-0.329252;
0.131462;1.73596;-0.245563;
0.131482;1.73527;-0.162039;
0.131502;1.73457;-0.0786849;
0.131522;1.73388;0.00450529;
0.131542;1.73319;0.0875272;
0.131562;1.73249;0.170385;
0.131582;1.7318;0.253076;
0.131602;1.73111;0.335603;
0.131622;1.73042;0.417963;
0.131642;1.72972;0.500161;
0.131662;1.72903;0.582193;
0.131682;1.72834;0.664062;
0.131702;1.72765;0.745766;
0.131722;1.72696;0.827308;
0.131742;1.72627;0.908687;
0.131762;1.72558;0.989903;
0.131782;1.72489;1.07096;
0.131802;1.7242;1.15185;
0.131822;1.72351;1.23258;
0.131842;1.72282;1.31315;
0.131862;1.72213;1.39356;
0.131882;1.72144;1.4738;
0.131902;1.72075;1.55389;
0.131922;1.72006;1.63382;
0.131942;1.71938;1.71358;
0.131962;1.71869;1.79319;
0.131982;1.71802;1.87264;
0.132;1.71745;1.94243;
0.132;1.71744;1.94347;
0.132;1.71744;1.94523;
0.132001;1.71742;1.94712;
0.132001;1.71742;1.94735;
0.132001;1.71741;1.94669;
0.132001;1.71741;1.94548;
0.132002;1.7174;1.94349;
0.132002;1.71738;1.9403;
0.132003;1.71734;1.93465;
0.132005;1.73329;1.92672;
0.132007;1.79144;1.9204;
0.132008;1.88278;1.91468;
0.13201;1.98249;1.90808;
0.132012;2.04219;1.89871;
0.132015;2.04234;1.88598;
0.132018;2.04221;1.87265;
0.132021;2.04208;1.85979;
0.132027;2.04183;1.83407;
0.132038;2.04132;1.7827;
0.13205;2.04086;1.73402;
0.132063;2.04031;1.67576;
0.132078;2.03971;1.61171;
0.132094;2.03905;1.54177;
0.132114;2.03823;1.45529;
0.132134;2.03742;1.36898;
0.132154;2.0366;1.28284;
0.132174;2.03579;1.19687;
0.132194;2.03498;1.11107;
0.132214;2.03416;1.02545;
0.132234;2.03335;0.939993;
0.132254;2.03253;0.85471;
0.132274;2.03172;0.769598;
0.132294;2.03091;0.684655;
0.132314;2.0301;0.599882;
0.132334;2.02929;0.515279;
0.132354;2.02847;0.430845;
0.132374;2.02766;0.346579;
0.132394;2.02685;0.262482;
0.132414;2.02604;0.178553;
0.132434;2.02523;0.0947911;
0.132454;2.02442;0.011197;
0.132474;2.02361;-0.0722301;
0.132494;2.0228;-0.15549;
0.132514;2.02199;-0.238585;
0.132534;2.02118;-0.321512;
0.132554;2.02038;-0.404275;
0.132574;2.01957;-0.486872;
0.132594;2.01876;-0.569304;
0.132614;2.01795;-0.651571;
0.132634;2.01715;-0.733673;
0.132654;2.01634;-0.815612;
0.132674;2.01553;-0.897387;
0.132694;2.01473;-0.978999;
0.132714;2.01392;-1.06045;
0.132734;2.01312;-1.14173;
0.132754;2.01231;-1.22286;
0.132774;2.01151;-1.30382;
0.132794;2.0107;-1.38462;
0.132814;2.0099;-1.46525;
0.132834;2.00909;-1.54573;
0.132854;2.00829;-1.62605;
0.132874;2.00749;-1.7062;
0.132894;2.00668;-1.7862;
0.132914;2.00588;-1.86603;
0.132934;2.00508;-1.94571;
0.132954;2.00428;-2.02523;
0.132974;2.00348;-2.10459;
0.132994;2.00267;-2.18378;
0.133001;2.00239;-2.21211;
0.133001;2.00238;-2.21316;
0.133001;2.00238;-2.21492;
0.133002;2.00236;-2.2168;
0.133002;2.00235;-2.21703;
0.133002;2.00234;-2.21637;
0.133002;2.00234;-2.21515;
0.133003;2.00233;-2.21316;
0.133003;2.0023;-2.20997;
0.133004;2.00225;-2.20431;
0.133007;2.00215;-2.19313;
0.133012;2.00194;-2.17072;
0.133022;2.00153;-2.12598;
0.133042;2.00073;-2.03869;
0.133062;1.99993;-1.95159;
0.133082;1.99913;-1.86465;
0.133102;1.99833;-1.7779;
0.133122;1.99753;-1.69131;
0.133142;1.99673;-1.6049;
0.133162;1.99593;-1.51866;
0.133182;1.99514;-1.4326;
0.133202;1.99434;-1.3467;
0.133222;1.99354;-1.26098;
0.133242;1.99274;-1.17543;
0.133262;1.99195;-1.09005;
0.133282;1.99115;-1.00484;
0.133302;1.99035;-0.919798;
0.133322;1.98956;-0.834926;
0.133342;1.98876;-0.750228;
0.133362;1.98797;-0.665695;
0.133382;1.98717;-0.581335;
0.133402;1.98638;-0.49714;
0.133422;1.98558;-0.413116;
0.133442;1.98479;-0.329257;
0.133462;1.98399;-0.245569;
0.133482;1.9832;-0.162045;
0.133502;1.98241;-0.0786903;
0.133522;1.98162;0.00449991;
0.133542;1.98082;0.0875219;
0.133562;1.98003;0.17038;
0.133582;1.97924;0.25307;
0.133602;1.97845;0.335597;
0.133622;1.97766;0.417958;
0.133642;1.97687;0.500155;
0.133662;1.97607;0.582187;
0.133682;1.97528;0.664056;
0.133702;1.97449;0.745761;
0.133722;1.9737;0.827303;
0.133742;1.97292;0.908681;
0.133762;1.97213;0.989898;
0.133782;1.97134;1.07095;
0.133802;1.97055;1.15184;
0.133822;1.96976;1.23257;
0.133842;1.96897;1.31314;
0.133862;1.96819;1.39355;
0.133882;1.9674;1.4738;
0.133902;1.96661;1.55389;
0.133922;1.96583;1.63381;
0.133942;1.96504;1.71358;
0.133962;1.96425;1.79319;
0.133982;1.96347;1.87264;
0.134;1.96278;1.94242;
0.134;1.96277;1.94346;
0.134;1.96277;1.94523;
0.134001;1.96275;1.94711;
0.134001;1.96274;1.94734;
0.134001;1.96273;1.94668;
0.134001;1.96273;1.94547;
0.134002;1.96272;1.94348;
0.134002;1.96269;1.9403;
0.134003;1.96264;1.93465;
0.134006;1.96254;1.92348;
0.134011;1.96234;1.90112;
0.134021;1.96194;1.85646;
0.134041;1.96115;1.76934;
0.134061;1.96037;1.68241;
